sentence,sentiment,label
تلخ درد اور تمام ٹوٹ پھوٹ,SAD,10
میرا دل ہمیشہ اچانک درد سے بھر جاتا ہے۔,SAD,10
گھٹن اور بے صبری کا احساس، ہر لمحہ تکلیف,SAD,10
تڑپ میرے اندر جل رہی ہے۔,SAD,10
لامتناہی اور اداس درد، آنکھوں میں بے نتیجہ آنسو,SAD,10
ہر رات نیند کی بانہوں میں، میں دردناک یادوں میں ڈوب جاتا ہوں۔,SAD,10
غیر مستحکم درد,SAD,10
میں ہمیشہ نا امید محسوس کرتا ہوں۔,SAD,10
اداسی مجھے مضبوطی سے جکڑ لیتی ہے۔,SAD,10
منحصر مایوسی,SAD,10
گھریلو بیماری کا ناگزیر احساس,SAD,10
تکلیف اور عدم اطمینان کا احساس,SAD,10
نقصان پہنچا اور ٹوٹا ہوا، بے صبری اور جان لیوا محسوس کرنا,SAD,10
تلخ اور تلخ درد,SAD,10
میرے درد اور تکلیف کو کوئی نہیں سمجھ سکتا۔,SAD,10
گہرے دنوں میں غم کے سائے میرے ساتھ ہیں۔,SAD,10
لامتناہی اور غیر مستحکم آرزو، حقیقی اور سخت درد,SAD,10
منحصر زخمی,SAD,10
تلخی اور اداسی,SAD,10
آرزو کا ایک ناگزیر اور گہرا احساس,SAD,10
میرے دل کی ہر دھڑکن میں اداسی کی آواز سنائی دیتی ہے۔,SAD,10
بے پناہ آرزو,SAD,10
منحصر تھکاوٹ,SAD,10
آنسو اور اداسی,SAD,10
لامحدود اداسی,SAD,10
دل میں اندھیرا اور نہ ختم ہونے والی مایوسی۔,SAD,10
مکمل بلیک آؤٹ,SAD,10
بہت دکھ ہوا۔,SAD,10
میرا دل اداسی اور درد اور تنہائی سے بھرا ہوا ہے۔,SAD,10
فضول خرچی کا احساس,SAD,10
بے صبری محسوس کرنا,SAD,10
اداس,SAD,10
انسانوں سے بھری دنیا میں کوئی بھی نہیں سمجھ سکتا کہ میں کتنے درد میں ہوں۔,SAD,10
انتہائی تکلیف دہ,SAD,10
لامحالہ تکلیف اور غمگین,SAD,10
میں تنہائی کے سمندر میں خوابوں کی کشتی کی طرح محسوس کرتا ہوں۔,SAD,10
ذہنی درد,SAD,10
ہماری اداسی میرے ہونٹوں میں جمع ہے۔,SAD,10
لامتناہی اور مہلک مایوسی۔,SAD,10
گھٹن اور الجھن کا احساس,SAD,10
تنہائی اور درد میرے دل کو دنوں تک جلاتے رہتے ہیں۔,SAD,10
میں اندرونی درد کا شکار ہوں۔,SAD,10
میرا دل ایک باغ کی طرح ہے جس کے تمام خوبصورت پھول سوکھ گئے ہیں۔,SAD,10
میں تھکا ہوا اور نا امید ہوں۔,SAD,10
دردناک تنہائی,SAD,10
میرے دل کا درد میرے پورے وجود کا احاطہ کرتا ہے۔,SAD,10
میرے دل میں آنسوؤں کی ایک اتھاہ جھیل ہے جسے کوئی خشک نہیں کر سکتا۔,SAD,10
میں اداس ہوں,SAD,10
ناقابل برداشت تھکاوٹ,SAD,10
لامتناہی اور بے قابو اداسی، درد جو دور نہیں ہوتا,SAD,10
میرا دل اداسی اور درد کے بوجھ سے بھاری ہے جو مجھے ہر روز اپنے اندر دباتا ہے۔,SAD,10
بھاری اور زخمی مایوسی، لامتناہی اور دردناک تنہائی,SAD,10
میرے دل میں شدید نفرت ہے۔,SAD,10
میرے دل میں آنسوؤں کا سمندر,SAD,10
میں اس تنہائی کی تکرار کو کبھی محسوس نہیں کر سکتا۔,SAD,10
میرے اردگرد تنہائی محسوس ہوتی ہے۔,SAD,10
بے نتیجہ اور نہ ختم ہونے والے آنسو، مایوس تنہائی اور ناامیدی,SAD,10
میرا دل ایک گہرے کنویں کی مانند ہے جسے کوئی سمجھ نہیں سکتا۔,SAD,10
مایوسی اور اندھیرا,SAD,10
رات کے اندھیرے میں احساس,SAD,10
منحصر تنہائی کا احساس، دل میں گہری اور نہ ختم ہونے والی اداسی,SAD,10
ہر دن کا آغاز اداسی اور افسردگی سے ہوتا ہے۔,SAD,10
غیر نتیجہ خیز اور ظالمانہ چوٹ,SAD,10
میری ساری یادیں ایک غیر مرئی سکون میں پناہ لے چکی ہیں اور میرا دل ابھی تک اس تک نہیں پہنچا ہے۔,SAD,10
لامتناہی مصائب و آلام,SAD,10
میں جب بھی آسمان کی طرف دیکھتا ہوں، مجھے اپنے اندر تنہائی کا احساس نظر آتا ہے۔,SAD,10
اندھیرا محسوس کرنا,SAD,10
تاریک تنہائی,SAD,10
زندگی بے روح ہو گئی ہے۔,SAD,10
نہ ختم ہونے والی تلخی,SAD,10
میں جو بھی قدم اٹھاتا ہوں اس کے ساتھ تنہائی کا احساس ہوتا ہے۔,SAD,10
اداس تنہائی,SAD,10
گہری اور بھاری خواہش,SAD,10
گہری اور زخمی مایوسی، ناگزیر الجھن اور تھکن,SAD,10
انتہائی دل شکستہ,SAD,10
میرا دل گندگی اور سوکھی کائی سے بھرے ایک تباہ شدہ باغ کی طرح ہے۔,SAD,10
لامتناہی اور لامتناہی اداسی، تلخ ندامت اور تنہائی,SAD,10
تنہائی مشکل ہے۔,SAD,10
گہری مایوسی۔,SAD,10
میں اداسی کے عالم میں بارش کی بوند کی طرح تنہا محسوس کرتا ہوں۔,SAD,10
زندگی میرے لیے آنسوؤں کی بارش بن گئی ہے۔,SAD,10
مجھے اداسی کا گہرا احساس ہے۔,SAD,10
تکلیف اور تلخ درد,SAD,10
پھنسی مصیبت اور اندرونی اندھیرا,SAD,10
نہ رکنے والے آنسو,SAD,10
کوئی نہیں سمجھتا کہ میرے اندر کیا چل رہا ہے۔,SAD,10
بھاری مایوسی,SAD,10
بے صبرا افسوس,SAD,10
شدید مایوسی اور نقصان,SAD,10
کڑواہٹ اور بے حد,SAD,10
میرے اندر کی تنہائی ایک جدید بیماری کی طرح ہے جس کا کوئی علاج دریافت نہیں ہوا۔,SAD,10
میرا دل ہمیشہ سے ایک گلے کی خواہش رکھتا ہے جہاں میں اپنے تمام آنسو چھوڑ سکوں۔,SAD,10
غیر مستحکم تھکاوٹ,SAD,10
غیر مستحکم اور نہ ختم ہونے والی تھکاوٹ، حقیقی اور سفاکانہ درد,SAD,10
خاموشی میری ان کہی باتوں کا اظہار ہے۔,SAD,10
ہپناٹائزنگ تکلیف,SAD,10
غیر ضروری طور پر نقصان پہنچا,SAD,10
تنہائی ایک قید کی طرح ہے جس میں میں پھنس گیا ہوں اور اسے کوئی نہیں توڑ سکتا۔,SAD,10
بھاری اور زخمی مایوسی، نہ ختم ہونے والی تھکاوٹ اور اندھیرا,SAD,10
غیر مستحکم اور نہ ختم ہونے والی آرزو، بے رحمانہ افراتفری,SAD,10
کبھی کبھی مجھے لگتا ہے کہ میرے دل میں آنسوؤں کی جھیل ہے۔,SAD,10
پرانی یادوں کی تلخی,SAD,10
درد اور تکلیف,SAD,10
تھکاوٹ مجھے ہر جگہ بھر دیتی ہے۔,SAD,10
میرا دل اداسی سے بھرا ہوا ہے۔,SAD,10
تھکاوٹ میرے خیالات میں گہری ہے۔,SAD,10
غیر مستحکم خواہش,SAD,10
میری ساری امیدیں ٹوٹ گئیں۔,SAD,10
میرا دل تھکن اور خون بہنے والے جذبات سے بھرا ہوا ہے۔,SAD,10
نہ ختم ہونے والی آرزو اور تھکاوٹ کا احساس,SAD,10
جان میں محدود افسوس اور مایوسی۔,SAD,10
بہت زیادہ اور بے حد اداسی,SAD,10
لامتناہی اور غیر مستحکم آرزو، بے چین اور بے چین خواب,SAD,10
میرے دل میں ایک گہرا زخم ہے جو ہر روز کھلتا ہے اور مجھے اس کا کوئی علاج نہیں ملتا۔,SAD,10
تنہائی کا احساس میرے دل پر ایک بڑے پتھر کی طرح بیٹھا ہے۔,SAD,10
لامتناہی اداسی,SAD,10
میرا دل بڑی مصیبت میں ہے۔,SAD,10
گہری اور مسلسل تھکاوٹ,SAD,10
جب میں اپنے ماضی پر نظر ڈالتا ہوں تو مجھے اداسی اور تڑپ محسوس ہوتی ہے۔,SAD,10
ہر لمحہ مجھے بھاری اور بے معنی محسوس ہوتا ہے۔,SAD,10
بے قابو اداسی,SAD,10
مجھے دکھ ہوتا ہے۔,SAD,10
میرے دکھ اور درد کو کوئی نہیں سمجھ سکتا۔,SAD,10
اندر سے زخمی اور دردناک احساسات,SAD,10
گہری اور زخمی مایوسی، ناگزیر افراتفری,SAD,10
ہر رات اپنے گھر میں تنہائی کے آنسو لے کر سوتا ہوں۔,SAD,10
اندرونی تاریکی اور تنہائی,SAD,10
ناقابل برداشت تھکاوٹ اور بڑا اداسی، گہرا ندامت اور اندھیرا,SAD,10
اٹوٹ خواب اور زخمی دل,SAD,10
کوئی بھی چیز میرے درد کو کم نہیں کر سکتی۔,SAD,10
میرے غمگین مزاج کو کوئی نہیں سمجھ سکتا۔,SAD,10
دن میرے لیے راتوں کی طرح ہیں اور راتیں پہلے سے زیادہ تاریک ہیں۔,SAD,10
خواہش کا گہرا احساس,SAD,10
دل، روح اور روح کو چوٹ,SAD,10
تیرے بدن میں ہر رات میرا دل آنسوؤں کی جھیل بن جاتا ہے۔,SAD,10
میرے رونے سے میرا دن مزید تلخ ہو جاتا ہے۔,SAD,10
میں جب بھی آسمان کی طرف دیکھتا ہوں، مجھے اپنے اندر تنہائی کا احساس نظر آتا ہے۔,SAD,10
میرے آنسو بے رحمی سے بہتے ہیں۔,SAD,10
بے نتیجہ اور ناامید تنہائی,SAD,10
تھکاوٹ میرے خیالوں پر چھائی ہوئی ہے۔,SAD,10
لامتناہی اداسی,SAD,10
میری چیخیں روز بروز مضبوط ہوتی جا رہی ہیں۔,SAD,10
لامتناہی تھکاوٹ,SAD,10
روح کی الجھن,SAD,10
تلخ اور طویل انتظار کی مایوسی۔,SAD,10
دردناک شہتیر کی تنہائی,SAD,10
ہماری مایوسی مستقل ہے۔,SAD,10
بے لگام خواہش,SAD,10
بے چین غصہ,SAD,10
میں جب بھی آسمان کی طرف دیکھتا ہوں، مجھے اپنے اندر تنہائی کا احساس نظر آتا ہے۔,SAD,10
دل کا درد,SAD,10
میری ساری امیدیں اداسی کے عالم میں ٹوٹ گئیں۔,SAD,10
درد اور مشکل,SAD,10
تلخ اور اداس محسوس کرنا,SAD,10
دن اداسی میں اور راتیں اکیلے گزرتی ہیں۔,SAD,10
بارش کے بغیر آنسو,SAD,10
تھکا ہوا اور اندھیرے میں تنہا,SAD,10
غم,SAD,10
شفا یابی اور تباہی کبھی نظر نہیں آتی,SAD,10
بے صبری کا احساس ختم ہو جاتا ہے۔,SAD,10
میرے دل میں آنسوؤں کا سمندر,SAD,10
دن رات درد، ہر روز تنہا جاگنا,SAD,10
میرا سکون اندھیرے میں ڈھل جاتا ہے۔,SAD,10
میں اداس ہوں,SAD,10
بے پناہ مایوسی۔,SAD,10
واجد درد,SAD,10
ہمارا دکھ مزید گہرا ہو جاتا ہے۔,SAD,10
چوٹ,SAD,10
دل شکستہ محسوس کرنا,SAD,10
میری ساری یادیں ایک غیر مرئی سکون میں پناہ لے چکی ہیں اور میرا دل ابھی تک اس تک نہیں پہنچا ہے۔,SAD,10
حقیقی پرانی یادیں۔,SAD,10
اداسی مجھے بھر دیتی ہے۔,SAD,10
اپنے گھر کی رازداری میں، میں آنسوؤں کے سمندر میں ڈوب جاتا ہوں۔,SAD,10
رات کی خاموشی میں میرا دکھ ہی میرا ساتھی ہے۔,SAD,10
لامتناہی افسوس,SAD,10
میں اداس اور افسردہ محسوس کرتا ہوں۔,SAD,10
ناگزیر طور پر نقصان پہنچا,SAD,10
میری تنہائی کو برداشت کرنا مشکل ہے۔,SAD,10
نہ ختم ہونے والی آرزو، ظالمانہ درد اور اندرونی خاموشی۔,SAD,10
ہر روز میں اپنے آپ میں مزید ڈوبتا ہوں اور مجھے کھونے کا کوئی راستہ نظر نہیں آتا۔,SAD,10
ہر روز دکھ، آنکھوں میں بے کار آنسو,SAD,10
میرا دل اداسی کی آگ سے جل رہا ہے۔,SAD,10
زندگی کے ہر لمحے میں واجد کا درد,SAD,10
میرے خواب بکھر گئے ہیں اور میرا دل اداسی سے بھرا ہوا ہے۔,SAD,10
دل میں بھاری اور بے حد مایوسی۔,SAD,10
شدید درد,SAD,10
مصائب,SAD,10
میں ہر روز زیادہ سے زیادہ اپنے اندر ڈوبتا ہوں اور مجھے کھونے کا کوئی راستہ نظر نہیں آتا۔,SAD,10
لامحدود تنہائی,SAD,10
میرے دل میں خزانے کے پھولوں سے بھرا ایک ویران باغ ہے۔,SAD,10
گہرا افسوس اور حقیقی تکلیف,SAD,10
نااہل افسوس,SAD,10
ہماری اداسی میرے ہونٹوں میں جوان ہو جاتی ہے۔,SAD,10
تنہائی ایک موسلادھار بارش کی طرح ہے جو میرے اندر ہر روز گرتی ہے اور میں اسے خشک نہیں کر سکتا۔,SAD,10
میرا دل سرد تنہائی کی بانہوں میں جکڑا ہوا ہے۔,SAD,10
دنیا میں قابل مذمت اور مستقل تنہائی,SAD,10
اداسی اور بے بسی۔,SAD,10
میں اداسی سے بھر گیا ہوں۔,SAD,10
ہر روز آنسوؤں کی بارش کے ساتھ سو جاتا ہے اور صبح لے کر آتا ہے۔,SAD,10
مسکراتے ہوئے آنسو,SAD,10
لامتناہی خواہش,SAD,10
میرا دل ہمیشہ سے ایک گرم گلے چاہتا ہے جس میں میں تنہائی کو محسوس کر سکوں۔,SAD,10
بے سانس اور اداس اذیت، بھاری اور تلخ مایوسی۔,SAD,10
مصائب,SAD,10
تلخی اور بے صبری۔,SAD,10
ناقابل بیان زخم میرے اندر ابلتے ہیں۔,SAD,10
مایوسی اور پشیمانی بندھ گئی۔,SAD,10
میرا سکون بادلوں میں نہیں ہے۔,SAD,10
میرے دل نے تنہائی کا مزہ چکھ لیا ہے اور میری روح بے گھر ہو گئی ہے۔,SAD,10
کڑواہٹ سے بھرے میرے آنسوؤں کی آواز سے میرے سارے خواب ٹوٹ گئے۔,SAD,10
میں سرمئی بادلوں کی طرح محسوس کرتا ہوں جو میرے دنوں پر اداسی کا سایہ ڈالتے ہیں۔,SAD,10
مجھے رشک ہے کہ وہ ہمیشہ کامیاب رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مجھے روکتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ ہمیشہ لوگوں کی توجہ اپنی طرف مبذول کرواتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
مجھے ڈر ہے کہ وہ میری بجائے میری پسندیدہ محبت بن جائے، مجھے رشک آتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ خوش قسمت ہے اور ہر چیز کو آسانی سے لیتا ہے۔,JEALOUS,11
میں یقین نہیں کر سکتا کہ اس میں تمام صلاحیتیں اور ہنر ہے، مجھے رشک آتا ہے۔,JEALOUS,11
جب اس کی تعریف اور تعریف کی جاتی ہے تو مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اس کی زندگی میں ہمیشہ اچھی قسمت رہی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اچھے لوگوں کے ساتھ گھومتا رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقاصد حاصل کرتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ پرسکون اور خوش رہتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ ہمیشہ مضبوط اور توانا رہتی ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ اپنے مقاصد حاصل کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ میز کے اوپر ہوتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ ہر کسی سے زیادہ مضبوط ہوتا ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں کہ وہ ہمیشہ لوگوں کی عزت اور توجہ اپنی طرف کھینچتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ سچائی اور انصاف کو اپنی طرف کھینچتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ جیت سکتا ہے مجھے رشک کرتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ اس کی ہمیشہ تعریف کی جاتی ہے۔,JEALOUS,11
کہ وہ ہمیشہ ہر چیز کو اپنی طرف کھینچتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ رفتار اور طاقت کے ساتھ چلتا ہے۔,JEALOUS,11
یہ مجھے رشک کرتا ہے کہ وہ ہمیشہ جیتتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ دستیاب ہے اور ہر وقت کامیاب رہتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ توجہ اور دلچسپی حاصل کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ ہر جگہ موجود ہے اور شرکت کرتا ہے مجھے رشک کرتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ سے مقبول اور دیکھا جاتا رہا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ بڑی بلندیوں تک پہنچنے میں کامیاب رہا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ ذہانت سے چلتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ صحیح سمت میں آگے بڑھتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ ہمیشہ اپنے خوابوں کو حاصل کرنے کی کوشش کرتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
مجھے اس سے رشک آتا ہے کہ وہ ہمیشہ خوشیوں میں رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ سب کچھ آسانی سے مل جاتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ خاندان میں ہمیشہ مقبول اور عظیم رہا ہے مجھے رشک آتا ہے۔,JEALOUS,11
مجھے اس پر رشک آتا ہے کہ وہ ہر وقت منظر میں موجود ہوتا ہے اور اسے دیکھا جاتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ مجھ سے بہتر سب کچھ جانتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ اس کی ہمیشہ عزت اور تعریف کی جاتی ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اس کے پاس ہمیشہ خوشحالی اور خوشی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ بہترین تجربہ کرتا ہے۔,JEALOUS,11
یہ حقیقت کہ اس کے پاس ہمیشہ سکون اور آرام ہوتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ اپنے مقاصد حاصل کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اچھا وقت گزارتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ ہمیشہ مشکلات اور مسائل کا سامنا کرتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اس کے پاس ہمیشہ شہرت اور قسمت ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے ہمیشہ کامیاب لوگوں کے ساتھ رابطے ہوتے ہیں۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ دوسروں کی طرف سے حمایت کرتا ہے مجھے رشک کرتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ مضبوط اور طاقتور ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد کے قریب ہو جاتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ ہر چیز کو اپنی طرف کھینچتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
مجھے اس سے رشک آتا ہے کہ وہ ہمیشہ خوش اور ہنستا رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ بہترین ہوتا ہے۔,JEALOUS,11
یہ حقیقت کہ لوگوں کی طرف سے اس کی ہمیشہ تعریف اور توجہ کی جاتی ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ وہ ہمیشہ امن اور استحکام رکھتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ تیزی سے اور درست طریقے سے حرکت کرتا ہے۔,JEALOUS,11
یہ مجھے رشک کرتا ہے کہ وہ ہمیشہ جیتتا ہے۔,JEALOUS,11
مجھے اس پر رشک آتا ہے کہ وہ ہمیشہ شہرت اور کامیابی سے وابستہ رہا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ دستیاب ہے اور کسی بھی وقت کامیاب ہوتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا باعث رہا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
یہ حقیقت کہ وہ ہمیشہ بھیڑ میں رہتا ہے اور ہمیشہ موجود رہتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں کہ اس نے ہمیشہ توجہ اور دوستی حاصل کی ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ درست اور فیصلہ کن ہوتا ہے۔,JEALOUS,11
حقیقت یہ ہے کہ وہ ہمیشہ بڑی بلندیوں پر پہنچتا ہے مجھے رشک آتا ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں کہ وہ ہمیشہ ذہانت اور علم کے ساتھ آگے بڑھتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ وہ ہمیشہ صحیح راستے پر رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ سب کچھ جذب کر لیتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس کے پاس ہمیشہ موقع ہوتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ کامیاب رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ آپ ہمیشہ سب سے اوپر رہتے ہیں۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ اس کی ہمیشہ تعریف کی جاتی ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ خوش قسمت رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اچھے لوگوں کے ساتھ گھومتا رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقاصد حاصل کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ پرسکون اور خوش رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ متحرک رہتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد حاصل کرتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ میز کے اوپر ہوتا ہے۔,JEALOUS,11
مجھے حسد ہے کہ یہ ہمیشہ بہتر ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہے اور کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ توجہ اور دلچسپی حاصل کرتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر وقت ہر جگہ موجود ہے اور حصہ لیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، ہمیشہ بڑی بلندیوں تک پہنچتا ہوں۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ بڑی کامیابی حاصل کی ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ اپنی کامیابیوں پر فخر کرتا ہے۔,JEALOUS,11
